assembly IDs	species	genus	family	order	class	phylum	superkingdom	gram_stain	metabolism	pathways	carbon_substrates	sporulation	motility	range_tmp	range_salinity	cell_shape	isolation_source	d1_lo	d1_up	d2_lo	d2_up	doubling_h	genome_size	gc_content	coding_genes	optimum_tmp	optimum_ph	growth_tmp	rRNA16S_genes	tRNA_genes	gram_stain.count	metabolism.count	pathways.count	carbon_substrates.count	sporulation.count	motility.count	range_tmp.count	range_salinity.count	cell_shape.count	isolation_source.count	gram_stain.prop	metabolism.prop	pathways.prop	carbon_substrates.prop	sporulation.prop	motility.prop	range_tmp.prop	range_salinity.prop	cell_shape.prop	isolation_source.prop	d1_lo.count	d1_up.count	d2_lo.count	d2_up.count	doubling_h.count	genome_size.count	gc_content.count	coding_genes.count	optimum_tmp.count	optimum_ph.count	growth_tmp.count	rRNA16S_genes.count	tRNA_genes.count	d1_lo.stdev	d1_up.stdev	d2_lo.stdev	d2_up.stdev	doubling_h.stdev	genome_size.stdev	gc_content.stdev	coding_genes.stdev	optimum_tmp.stdev	optimum_ph.stdev	growth_tmp.stdev	rRNA16S_genes.stdev	tRNA_genes.stdev	data_source	ref_id	tid
GCA_900163565.1	Agrococcus casei	Agrococcus	Microbacteriaceae	Micrococcales	Actinobacteria	Actinobacteria	Bacteria	positive	obligate aerobic	aerobic_chemo_heterotrophy	glucose, mannose, Tween 80		no			bacillus	food	0.35	0.4	0.9	1.0					25.0	8.0	29.0			1	1.0	2	1	0	1	0	0	1	2.0	100.0	50.0	100.0	100.0		100.0			100.0	100.0	1	1	1.0	1.0	0	0	0	0	1	1	1	0	0		0.0		0.0										engqvist, faprotax, fierer, gold, pasteur, bergeys	705, 767, 1858, 13521	343512
GCA_003428495.1	Paenibacillus jamilae	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	positive	aerobic	nitrate_reduction							food						5504484.0					30.0			1	1.0	1	0	0	0	0	0	0	1.0	100.0	100.0	100.0							100.0	0	0	0.0	0.0	0	2	0	0	0	0	1	0	0						48170.942								engqvist, faprotax, gold, pasteur	705, 755, 13521	114136
GCA_900177285.1	Paenibacillus barengoltzii	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	positive	aerobic	nitrate_reduction	gluconic acid	yes	flagella	mesophilic		bacillus	built_environment_surfaces	0.5	0.8	3.0	5.0		4794373.333000001	51.61		37.0	7.0	29.0			5	2.0	2	1	3	1	1	0	2	2.0	100.0	66.7	100.0	100.0	100.0	50.0	100.0		100.0	66.7	1	1	1.0	1.0	0	3	1	0	3	2	1	0	0						120288.528			0.0	0.0				engqvist, faprotax, fierer, gold, microbe-directory, pasteur, patric, protraits	705, 755, 4240, 13521, 19891, 19897, 19908	343517
GCA_001559795.1	Streptobacillus hongkongensis	Streptobacillus	Leptotrichiaceae	Fusobacteriales	Fusobacteriia	Fusobacteria	Bacteria																1421615.0					37.0			0	0.0	0	0	0	0	0	0	0	0.0											0	0	0.0	0.0	0	1	0	0	0	0	1	0	0														engqvist, gold	705, 13521	1162717
GCA_001418715.1	Thermococcus thioreducens	Thermococcus	Thermococcaceae	Thermococcales	Thermococci	Euryarchaeota	Archaea	negative	anaerobic													0.5	2060779.0	53.5	2215.0			84.5	1.0	46.0	1	1.0	0	0	0	0	0	0	0	0.0	100.0	100.0									0	0	0.0	0.0	1	4	1	1	0	0	2	1	1						11106.058					0.7070000000000001			corkrey, engqvist, genbank, gold, rrndb	336, 705, 7712, 13521	277988
GCA_014197155.1	Salinibacter ruber	Salinibacter	Rhodothermaceae	Bacteroidetes Order II. Incertae sedis		Bacteroidetes	Bacteria	negative	aerobic	polymer_degradation		no	yes	mesophilic	extreme-halophilic	bacillus	water_hypersaline					14.0	3670268.667	64.438	2992.8	40.75	8.75	37.0	1.0	44.333	6	5.0	1	0	1	4	2	1	2	1.0	100.0	100.0	100.0		100.0	100.0	100.0	100.0	66.7	50.0	0	0	0.0	0.0	1	9	5	5	4	1	2	2	3						122027.59599999999	3.635	188.81799999999998	2.5		0.0	0.0	0.5770000000000001	engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, pasteur, patric, protraits, rrndb, silva	705, 6026, 8879, 9331, 13521, 14888, 15541, 16326, 19891, 19897, 19908, 20189	146919
GCA_003933485.1	Streptomyces griseofuscus	Streptomyces	Streptomycetaceae	Streptomycetales	Actinobacteria	Actinobacteria	Bacteria	positive									soil						8945640.0					27.0			1	0.0	0	0	0	0	0	0	0	1.0	100.0									100.0	0	0	0.0	0.0	0	1	0	0	0	0	1	0	0														engqvist, gold	705, 13521	146922
GCA_001660045.1	Streptomyces parvulus	Streptomyces	Streptomycetaceae	Streptomycetales	Actinobacteria	Actinobacteria	Bacteria	positive									soil						7766530.75	72.72800000000001	6738.0			27.0	6.0	65.0	2	0.0	0	0	0	0	0	0	0	1.0	100.0									100.0	0	0	0.0	0.0	0	4	1	3	0	0	1	2	2						0.5		39.85				0.0	0.0	engqvist, genbank, gold, jemma-refseq, kegg, rrndb	705, 7850, 13521, 15041, 19433	146923
GCA_003290265.1	Zoogloea oryzae	Zoogloea	Zoogloeaceae	Rhodocyclales	Betaproteobacteria	Proteobacteria	Bacteria	negative	obligate aerobic			no	flagella			bacillus	soil	0.5	0.7	1.5	2.0		626273.0	66.7		33.5	7.0				1	1.0	0	0	1	1	0	0	1	1.0	100.0	100.0			100.0	100.0			100.0	100.0	1	1	1.0	1.0	0	1	1	0	1	1	0	0	0														fierer, genbank, gold	5576, 8269, 13521	310767
GCA_900100515.1	Fervidobacterium changbaicum	Fervidobacterium	Fervidobacteriaceae	Thermotogales	Thermotogae	Thermotogae	Bacteria	negative	obligate anaerobic		cellobiose, dextrin, fructose, galactose, glucose, lactose, maltose, melibiose, pyruvate, sorbitol, sucrose, trehalose	no				bacillus	water_hotspring	0.55		4.5			2184031.0			77.5	7.5	75.0			1	1.0	0	1	2	0	0	0	2	1.0	100.0	50.0		100.0	100.0				100.0	100.0	1	0	1.0	0.0	0	1	0	0	2	1	1	0	0									0.0					engqvist, fierer, gold	705, 2870, 13521	310769
GCA_014195585.1	Alloprevotella rava	Alloprevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	negative	anaerobic		fructose, glucose, lactose, maltose, mannose	no	no				host_animal_endotherm_oral	0.55		3.0			2588570.0			35.0	7.0	37.0			3	2.0	0	1	2	2	0	0	0	2.0	100.0	100.0		100.0	100.0	100.0				100.0	1	0	1.0	0.0	0	1	0	0	2	2	1	0	0									0.0	0.0				engqvist, fierer, gold, microbe-directory, protraits	705, 1943, 13521, 19891, 19908	671218
GCA_000187125.1	Selenomonas artemidis	Selenomonas	Selenomonadaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria	positive	anaerobic			no	yes			vibrio	host_animal_endotherm_oral	1.3	1.7	3.3	7.2		2281033.5			42.0		40.0			3	4.0	0	0	2	4	0	0	4	3.0	60.0	80.0			100.0	100.0			100.0	75.0	1	1	1.0	1.0	0	2	0	0	2	0	1	0	0						100989.698			7.071000000000001					engqvist, gold, microbe-directory, pasteur	705, 13521, 19891	671224
GCA_003252145.1	Azovibrio restrictus	Azovibrio	Rhodocyclaceae	Rhodocyclales	Betaproteobacteria	Proteobacteria	Bacteria	negative				no					host_plant_root-associated						4024700.5	65.4				28.0			3	0.0	0	0	1	0	0	0	0	1.0	100.0				100.0					100.0	0	0	0.0	0.0	0	2	1	0	0	0	1	0	0						1400.779								engqvist, gold, patric, protraits	705, 13521, 19897, 19908	146938
GCA_900107965.1	Streptomyces yanglinensis	Streptomyces	Streptomycetaceae	Streptomycetales	Actinobacteria	Actinobacteria	Bacteria	positive	obligate aerobic		adonitol, cellobiose, galactose, glucose, glutamate, lactose, mannitol, salicin, sorbitol	yes	no			bacillus	soil						9592053.0			33.5	6.25	28.0			1	1.0	0	1	1	1	0	0	1	1.0	100.0	100.0		100.0	100.0	100.0			100.0	100.0	0	0	0.0	0.0	0	1	0	0	1	1	1	0	0														engqvist, fierer, gold	705, 5225, 13521	310779
GCA_004217225.1	Azospira oryzae	Azospira	Rhodocyclaceae	Rhodocyclales	Betaproteobacteria	Proteobacteria	Bacteria	negative	facultative	denitrification, nitrite_reduction, iron_oxidation_dark, nitrate_reduction, nitrous_oxide_reduction		no		mesophilic		bacillus	host_plant_root-associated						3728883.2	65.385	3406.0	37.0		33.5	2.0	55.0	3	3.0	50	0	2	0	1	0	2	1.0	100.0	75.0	100.0		100.0		100.0		100.0	33.3	0	0	0.0	0.0	0	5	2	3	2	0	2	2	2						174629.754	0.021	49.325	0.0		0.7070000000000001	0.0	0.0	bacdive-microa, engqvist, faprotax, genbank, gold, jemma-refseq, kegg, patric, protraits, rrndb	151, 705, 20261, 20246, 20247, 20248, 994, 1151, 6733, 13521, 14018, 16750, 19897, 19908	146939
GCA_900103985.1	Streptomyces guanduensis	Streptomyces	Streptomycetaceae	Streptomycetales	Actinobacteria	Actinobacteria	Bacteria	positive	obligate aerobic		adipate, cellobiose, galactose, glucose, lactose, mannitol, phenylalanine, salicin	yes	no			bacillus	soil						8220839.0			33.5		28.0			1	1.0	0	1	1	1	0	0	1	1.0	100.0	100.0		100.0	100.0	100.0			100.0	100.0	0	0	0.0	0.0	0	1	0	0	1	0	1	0	0														engqvist, fierer, gold	705, 5225, 13521	310781
GCA_900142575.1	Streptomyces paucisporeus	Streptomyces	Streptomycetaceae	Streptomycetales	Actinobacteria	Actinobacteria	Bacteria	positive	obligate aerobic		alanine, arginine, aspartate, cellobiose, galactose, glucose, glutamate, mannitol, phenylalanine, sorbitol	yes	no			bacillus	soil						8164374.0			33.5	6.5	28.0			1	1.0	0	1	1	1	0	0	1	1.0	100.0	100.0		100.0	100.0	100.0			100.0	100.0	0	0	0.0	0.0	0	1	0	0	1	1	1	0	0														engqvist, fierer, gold	705, 5225, 13521	310782
GCA_000702665.1	Desulfovibrio alcoholivorans	Desulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria	negative	anaerobic	fermentation, thiosulfate_reduction, hydrogen_oxidation_dark, sulfur_reduction, sulfate_reduction		no	yes			vibrio	wastewater	0.7	0.9	2.8	3.2		5128906.0			36.0		36.5			1	1.0	8	0	1	1	0	0	1	1.0	100.0	100.0	100.0		100.0	100.0			100.0	100.0	1	1	1.0	1.0	0	1	0	0	1	0	2	0	0											0.7070000000000001			engqvist, faprotax, gold	705, 760, 13521	81406
GCA_000020685.1	Deinococcus deserti	Deinococcus	Deinococcaceae	Deinococcales	Deinococci	Deinococcus-Thermus	Bacteria	negative	aerobic		formic acid, fructose, galactose, glucose, histidine, mannitol, sorbitol	no	no	mesophilic		bacillus	soil_arid						3855329.2	62.323	3469.333	33.5	7.5	28.0	4.0	48.0	5	5.0	0	1	4	6	4	0	5	2.0	83.3	83.3		100.0	100.0	100.0	100.0		83.3	100.0	0	0	0.0	0.0	0	5	5	3	2	2	1	2	2						0.447	1.205	32.13	4.95	0.0		0.0	0.0	engqvist, fierer, genbank, gold, jemma-refseq, kegg, microbe-directory, patric, protraits, rrndb	705, 2656, 6037, 13521, 14025, 16109, 19891, 19897, 19908	310783
GCA_900107815.1	Eubacterium aggregans	Eubacterium	Eubacteriaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	positive		aromatic_compound_degradation, methanol_oxidation, acetogenesis, methylotrophy, fermentation, hydrogen_oxidation_dark													2833471.0					37.0			1	0.0	9	0	0	0	0	0	0	0.0	100.0		100.0								0	0	0.0	0.0	0	1	0	0	0	0	1	0	0														engqvist, faprotax, gold	705, 757, 13521	81409
GCA_003634965.1	Azonexus fungiphilus	Azonexus	Azonexaceae	Rhodocyclales	Betaproteobacteria	Proteobacteria	Bacteria	negative	aerobic																			28.0			1	1.0	0	0	0	0	0	0	0	0.0	100.0	100.0									0	0	0.0	0.0	0	0	0	0	0	0	1	0	0														engqvist, gold	705, 13521	146940
GCA_900110255.1	Streptomyces rubidus	Streptomyces	Streptomycetaceae	Streptomycetales	Actinobacteria	Actinobacteria	Bacteria	positive	obligate aerobic		alanine, arginine, cellobiose, galactose, glucose, lactose, mannitol, salicin	yes	no			bacillus	soil						9005705.0			33.5	6.25	28.0			1	1.0	0	1	1	1	0	0	1	1.0	100.0	100.0		100.0	100.0	100.0			100.0	100.0	0	0	0.0	0.0	0	1	0	0	1	1	1	0	0														engqvist, fierer, gold	705, 5225, 13521	310780
GCA_000165795.1	Aminomonas paucivorans	Aminomonas	Synergistaceae	Synergistales	Synergistia	Synergistetes	Bacteria	negative	obligate anaerobic	fermentation		no	no	mesophilic		bacillus	wastewater	0.3		4.0	6.0		2630120.0	43.0		35.667	7.5	37.0			3	1.0	2	0	4	2	1	0	2	1.0	100.0	50.0	100.0		100.0	100.0	100.0		100.0	100.0	1	0	1.0	1.0	0	1	1	0	3	1	1	0	0									1.155					engqvist, faprotax, gold, microbe-directory, patric, protraits	705, 755, 13521, 19891, 19897, 19908	81412
GCA_001587505.1	Parageobacillus caldoxylosilyticus	Parageobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	positive	facultative	nitrate_reduction		yes		thermophilic		bacillus	soil	0.5	1.0	4.0	6.0		3839109.0	43.9		65.0		55.0			3	1.0	1	0	1	0	1	0	1	1.0	100.0	100.0	100.0		100.0		100.0		100.0	50.0	1	1	1.0	1.0	0	4	1	0	1	0	1	0	0	0.0	0.0	0.0	0.0		63549.432								engqvist, faprotax, gold, patric, bergeys	705, 755, 13521, 19897	81408
GCA_013377755.1	Methanofollis tationis	Methanofollis	Methanomicrobiaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea	negative	anaerobic	methanogenesis	H2_CO2					coccus	water_hotspring	3.0	3.0	3.0	3.0	11.765				38.5	7.0	38.45			2	2.0	1	1	0	0	0	0	1	1.0	100.0	100.0	100.0	100.0					100.0	100.0	1	1	1.0	1.0	2	0	0	0	1	1	2	0	0					0.332						2.051			corkrey, engqvist, gold, methanogen	639, 705, 13521, 19819	81417
GCA_001274515.1	Candidatus Carsonella ruddii	Candidatus Carsonella	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	negative				no					host_animal_ectotherm						165579.77800000002	15.467	187.25				1.0	26.778000000000002	2	0.0	0	0	1	0	0	0	0	1.0	100.0				100.0					100.0	0	0	0.0	0.0	0	18	9	16	0	0	0	8	9						6510.619000000001	1.456	11.305				0.0	2.438	genbank, gold, kegg, microbe-directory, protraits, rrndb	6078, 8866, 9341, 9712, 10034, 10201, 10459, 8670, 10755, 13521, 15632, 17276, 17277, 17278, 17279, 17280, 17817, 19891, 19908	114186
GCA_001553405.1	Veillonellaceae bacterium KA00182		Veillonellaceae	Veillonellales	Negativicutes	Firmicutes	Bacteria																1570000.0								0	0.0	0	0	0	0	0	0	0	0.0											0	0	0.0	0.0	0	1	0	0	0	0	0	0	0						0.0								gold	13521	1588748
GCA_001553165.1	Porphyromonadaceae bacterium KA00676		Porphyromonadaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria																2360000.0								0	0.0	0	0	0	0	0	0	0	0.0											0	0	0.0	0.0	0	1	0	0	0	0	0	0	0						0.0								gold	13521	1588749
GCA_001574395.1	Clostridiales bacterium KA00134			Clostridiales	Clostridia	Firmicutes	Bacteria																1710438.0								0	0.0	0	0	0	0	0	0	0	0.0											0	0	0.0	0.0	0	1	0	0	0	0	0	0	0						0.0								gold	13521	1588750
GCA_001552895.1	Tissierellia bacterium KA00581				Tissierellia	Firmicutes	Bacteria																1600000.0								0	0.0	0	0	0	0	0	0	0	0.0											0	0	0.0	0.0	0	1	0	0	0	0	0	0	0						0.0								gold	13521	1588751
GCA_000421505.1	[Clostridium] methoxybenzovorans	Lachnoclostridium	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	positive	obligate anaerobic	aromatic_compound_degradation, fermentation		yes						0.4	0.8	3.0	5.0		7085377.0					37.0			1	1.0	4	0	1	0	0	0	0	0.0	100.0	100.0	100.0		100.0						1	1	1.0	1.0	0	1	0	0	0	0	1	0	0	0.0	0.0	0.0	0.0										engqvist, faprotax, gold, protraits, bergeys	705, 755, 13521, 19908	81424
GCA_001552935.1	Coriobacteriales bacterium DNF00809			Coriobacteriales	Coriobacteriia	Actinobacteria	Bacteria																1700000.0								0	0.0	0	0	0	0	0	0	0	0.0											0	0	0.0	0.0	0	1	0	0	0	0	0	0	0						0.0								gold	13521	1588753
GCA_001553355.1	Veillonellaceae bacterium DNF00626		Veillonellaceae	Veillonellales	Negativicutes	Firmicutes	Bacteria																1590000.0								0	0.0	0	0	0	0	0	0	0	0.0											0	0	0.0	0.0	0	1	0	0	0	0	0	0	0						0.0								gold	13521	1588754
GCA_000422565.1	Desulfovibrio aminophilus	Desulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria	negative	anaerobic	fermentation, hydrogen_oxidation_dark, thiosulfate_reduction, sulfate_reduction		no	yes	mesophilic		vibrio	wastewater	0.2		3.0	4.0		3416719.0	66.3		35.0		37.0			3	2.0	6	0	3	2	1	0	2	1.0	100.0	100.0	100.0		100.0	100.0	100.0		100.0	100.0	1	0	1.0	1.0	0	2	1	0	2	0	1	0	0						3316.3309999999997			0.0					engqvist, faprotax, gold, patric, protraits	705, 760, 13521, 19897, 19908	81425
GCA_900379705.1	Xanthomonas fragariae	Xanthomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	negative	obligate aerobic			no	yes			bacillus	host_plant_leaf-associated						4273011.857	62.262	3287.7140000000004			28.0	2.0	52.0	5	1.0	0	0	2	1	0	0	1	3.0	100.0	100.0			100.0	100.0			100.0	60.0	0	0	0.0	0.0	0	14	6	7	0	0	1	2	6						42388.514	0.034	78.119				0.0	0.0	engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, patric, protraits, rrndb	705, 6880, 9449, 9647, 10084, 13521, 15230, 19417, 19891, 19897, 19908	48664
GCA_001888885.1	Streptomyces viridifaciens	Streptomyces	Streptomycetaceae	Streptomycetales	Actinobacteria	Actinobacteria	Bacteria																					26.0			0	0.0	0	0	0	0	0	0	0	0.0											0	0	0.0	0.0	0	0	0	0	0	0	1	0	0											0.0			engqvist	705	48665
GCA_000423025.1	Gordonia shandongensis	Gordonia	Gordoniaceae	Corynebacteriales	Actinobacteria	Actinobacteria	Bacteria	positive	aerobic	nitrate_reduction	arabinose, cellobiose, proline	no	no	mesophilic		bacillus	soil						3330332.0	69.3		28.5	7.3	29.0			3	3.0	2	1	1	4	1	0	1	3.0	100.0	75.0	100.0	100.0	100.0	100.0	100.0		100.0	100.0	0	0	0.0	0.0	0	2	1	0	1	1	1	0	0						445.477								engqvist, fierer, gold, pasteur, patric, protraits	705, 3051, 13521, 19897, 19908	376351
GCA_009917565.1	Enterorhabdus caecimuris	Enterorhabdus	Eggerthellaceae	Eggerthellales	Coriobacteriia	Actinobacteria	Bacteria	positive	anaerobic		galactose, glucose, ribose	no	no			bacillus	host_animal_endotherm_intestinal	0.5		2.0			2943296.0			37.0	7.2	37.0			2	2.0	0	2	5	2	0	0	3	2.0	100.0	100.0		100.0	100.0	100.0			100.0	100.0	2	0	2.0	0.0	0	1	0	0	1	2	1	0	0	0.0		0.0							0.0				engqvist, fierer, gold, microbe-directory, protraits	705, 2822, 13521, 19891, 19908	671266
GCA_004793835.1	Bacteroides sartorii	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	negative				no	no			bacillus	host_animal_endotherm_intestinal	1.2		2.0	15.0		5548909.667			37.0		37.0			3	0.0	0	0	2	2	0	0	2	1.0	100.0				100.0	100.0			100.0	50.0	1	0	1.0	1.0	0	3	0	0	2	0	1	0	0						320790.865			0.0					engqvist, gold	705, 13521	671267
GCA_003026215.1	Photobacterium indicum	Photobacterium	Vibrionaceae	Vibrionales	Gammaproteobacteria	Proteobacteria	Bacteria	negative									sediment_marine											25.5			1	0.0	0	0	0	0	0	0	0	1.0	100.0									100.0	0	0	0.0	0.0	0	0	0	0	0	0	2	0	0											0.7070000000000001			engqvist, gold	705, 13521	81447
GCA_900115505.1	Geodermatophilus dictyosporus	Geodermatophilus	Geodermatophilaceae	Geodermatophilales	Actinobacteria	Actinobacteria	Bacteria																					28.0			0	0.0	0	0	0	0	0	0	0	0.0											0	0	0.0	0.0	0	0	0	0	0	0	1	0	0											0.0			engqvist	705	1523247
GCA_002804105.1	Entomoplasma melaleucae	Entomoplasma	Entomoplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria	positive	anaerobic								host_plant	0.25	0.3				836522.5	26.6	770.0			23.0		29.0	1	1.0	0	0	0	0	0	0	0	1.0	100.0	100.0								100.0	1	1	0.0	0.0	0	2	1	1	0	0	1	0	1	0.0	0.0				12406.188								engqvist, genbank, gold, bergeys	705, 8429, 13521	81459
GCA_000024905.1	Thermanaerovibrio acidaminovorans	Thermanaerovibrio	Synergistaceae	Synergistales	Synergistia	Synergistetes	Bacteria	negative	obligate anaerobic			no	yes	thermophilic				0.5	0.6	2.5	3.0		1848473.2	63.8	1730.0	55.0		55.0	3.0	50.0	3	1.0	0	0	4	2	1	0	0	0.0	100.0	50.0			100.0	100.0	100.0				1	1	1.0	1.0	0	5	2	2	3	0	1	1	1						1.7890000000000001	0.0	0.0	0.0					engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, patric, protraits, rrndb	705, 6569, 13521, 15105, 16254, 19891, 19897, 19908	81462
GCA_000374545.1	Anaeromusa acidaminophila	Anaeromusa	Sporomusaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria	negative	anaerobic			no	yes	mesophilic		vibrio		0.3	0.5	0.7	1.8		3475175.0	48.8		37.667		37.0			2	2.0	0	0	2	2	1	0	2	0.0	66.7	100.0			100.0	100.0	100.0		100.0		1	1	1.0	1.0	0	2	1	0	3	0	1	0	0						3279.5609999999997			0.5770000000000001					engqvist, gold, microbe-directory, patric	705, 13521, 19891, 19897	81464
GCA_000526395.1	Aminobacterium mobile	Aminobacterium	Synergistaceae	Synergistales	Synergistia	Synergistetes	Bacteria	negative	anaerobic	fermentation		no	yes			vibrio	wastewater	0.2	0.3	4.0	5.0		2105968.0	43.8				37.0			2	2.0	2	0	2	2	0	0	2	1.0	100.0	100.0	100.0		100.0	100.0			100.0	100.0	1	1	1.0	1.0	0	2	1	0	0	0	1	0	0	0.0	0.0	0.0	0.0		0.0								engqvist, faprotax, gold, patric, bergeys	705, 755, 13521, 19897	81467
GCA_012519235.1	Aminobacterium colombiense	Aminobacterium	Synergistaceae	Synergistales	Synergistia	Synergistetes	Bacteria	negative	obligate anaerobic			no	no	mesophilic			wastewater	0.2	3.0	3.0	4.0		1980591.6	45.3	1873.3329999999999	37.0	7.3	37.0	3.0	47.0	4	1.0	0	0	4	1	1	0	0	1.0	100.0	50.0			100.0	100.0	100.0			100.0	1	1	1.0	1.0	0	5	2	3	3	1	1	2	2						0.894	0.0	3.055	0.0			0.0	0.0	engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, patric, protraits, rrndb	705, 6251, 13521, 13602, 16319, 19891, 19897, 19908	81468
GCA_000242255.3	Frateuria aurantia	Frateuria	Rhodanobacteraceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	negative	aerobic			no	yes			bacillus	host_plant						3603458.5	63.4	3112.0	30.0		26.5	4.0	74.0	2	1.0	0	0	3	1	0	0	1	2.0	100.0	100.0			100.0	100.0			100.0	100.0	0	0	0.0	0.0	0	4	1	3	1	0	2	2	2						1.0		11.0			0.7070000000000001	0.0	0.0	engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, protraits, rrndb	705, 6905, 13521, 14164, 16862, 19891, 19908	81475
GCA_001955735.1	Rhodoferax antarcticus	Rhodoferax	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	negative	facultative	aerobic_chemo_heterotrophy, anoxygenic_photoautotrophy_hydrogen_oxidation, photoautotrophy, photoheterotrophy, anoxygenic_photoautotrophy, nitrogen_fixation		no	yes			vibrio		0.7		2.5	3.0	20.04	4055437.333	58.871	3682.5	16.5		20.3	3.0	47.0	1	2.0	9	0	1	1	0	0	1	0.0	100.0	100.0	100.0		100.0	100.0			100.0		1	0	1.0	1.0	1	3	1	2	1	0	2	1	1				0.0		2.309		3.536			0.424			corkrey, engqvist, faprotax, genbank, gold, kegg, rrndb, bergeys	417, 705, 1160, 753, 6861, 13521, 19414	81479
GCA_007556615.1	Tepidimonas ignava	Tepidimonas		Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	negative	aerobic	sulfur_compound_oxidation_dark							water_hotspring					0.93						52.45			1	1.0	1	0	0	0	0	0	0	1.0	100.0	100.0	100.0							100.0	0	0	0.0	0.0	1	0	0	0	0	0	2	0	0											3.465			corkrey, engqvist, faprotax, gold	353, 705, 760, 13521	114249
GCA_000308675.1	Nocardia paucivorans	Nocardia	Nocardiaceae	Corynebacteriales	Actinobacteria	Actinobacteria	Bacteria	positive	aerobic							filament	host_animal_endotherm_nasopharyngeal						6001070.0	66.6				31.0			2	1.0	0	0	0	0	0	0	1	1.0	100.0	100.0							100.0	100.0	0	0	0.0	0.0	0	2	1	0	0	0	1	0	0						0.0								engqvist, gold, pasteur, patric	705, 13521, 19897	114259
GCA_900102875.1	Halomonas pantelleriensis	Halomonas	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	negative	aerobic								rock_deep						4402189.0					30.0			1	1.0	0	0	0	0	0	0	0	1.0	100.0	100.0								100.0	0	0	0.0	0.0	0	1	0	0	0	0	1	0	0														engqvist, gold, pasteur	705, 13521	48727
GCA_000695255.1	Photobacterium galatheae	Photobacterium	Vibrionaceae	Vibrionales	Gammaproteobacteria	Proteobacteria	Bacteria																4524183.0								0	0.0	0	0	0	0	0	0	0	0.0											0	0	0.0	0.0	0	1	0	0	0	0	0	0	0						0.0								gold	13521	1654360
GCA_002269345.1	Altererythrobacter mangrovi	Altererythrobacter	Erythrobacteraceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria																2702850.5	63.5	2561.0				1.0	47.0	0	0.0	0	0	0	0	0	0	0	0.0											0	0	0.0	0.0	0	2	1	1	0	0	0	1	1						0.7070000000000001								genbank, gold, rrndb	8151, 13521	1982042
