assembly ID	Length	GC-content	Present Markers	Completeness	Redundancy	Weighted completeness	Weighted redundancy	Contigs	N50	L50	N90	L90	CDs	GC
GCA_000685295.1	-	-	105	1.0	1.0	1.0	1.0	-	-	-	-	-	4107	58.728472240748545
GCA_000383415.1	-	-	104	0.9905	1.0481	0.9814	1.0173	-	-	-	-	-	4259	63.284484598865966
GCA_011297315.1	-	-	104	0.9905	1.0962	0.9998	1.1659	-	-	-	-	-	8281	70.27355936804199
GCA_000218235.1	-	-	103	0.981	1.0194	0.977	1.0479	-	-	-	-	-	2925	43.541985415750425
GCA_000210675.1	-	-	73	0.6952	1.0685	0.6895	1.1322	-	-	-	-	-	4056	39.656767965353204
GCA_004346185.1	-	-	104	0.9905	1.0096	0.9814	1.0170000000000001	-	-	-	-	-	4640	66.48608366323455
GCA_004402625.1	-	-	102	0.9714	1.0	0.9497	1.0	-	-	-	-	-	3906	63.08112585952646
GCA_000691805.2	-	-	102	0.9714	1.0196	0.9588	1.002	-	-	-	-	-	2165	39.122916329344854
GCA_000209895.1	-	-	105	1.0	1.0476	1.0	1.0804	-	-	-	-	-	3261	46.35469950180782
GCA_004402515.1	-	-	103	0.981	1.0	0.9590000000000001	1.0	-	-	-	-	-	3649	63.066653788974875
GCA_008245045.1	-	-	104	0.9905	1.0	0.9751	1.0	-	-	-	-	-	1525	28.135754076510572
GCA_014397255.1	-	-	102	0.9714	1.0392	0.9588	1.0525	-	-	-	-	-	1612	39.355096870459526
GCA_006148955.1	-	-	105	1.0	1.0762	1.0	1.0824	-	-	-	-	-	3429	47.777082404228494
GCA_013402795.1	-	-	103	0.981	1.0194	0.9747	1.0322	-	-	-	-	-	3627	39.44371503815275
GCA_900497695.1	-	-	104	0.9905	1.0096	0.9884	1.0153	-	-	-	-	-	5433	60.8667809463375
GCA_001579275.1	-	-	103	0.981	1.0388	0.9767	1.0170000000000001	-	-	-	-	-	2477	57.02458050726287
GCA_001438725.1	-	-	104	0.9905	1.0288	0.9907	1.0423	-	-	-	-	-	2037	38.24123454253486
GCA_900536025.1	-	-	103	0.981	1.0388	0.9802	1.0602	-	-	-	-	-	5430	63.87147339610084
GCA_002156475.1	-	-	105	1.0	1.0095	1.0	1.0151	-	-	-	-	-	4994	44.62705970678513
GCA_003063455.1	-	-	103	0.981	1.0	0.9901	1.0	-	-	-	-	-	2827	57.43572205185905
GCA_900188335.1	-	-	102	0.9714	1.0098	0.9311	1.0274	-	-	-	-	-	4790	64.02826321333781
GCA_900104455.1	-	-	104	0.9905	1.0192	0.9907	1.0212	-	-	-	-	-	3761	49.44538984930947
GCA_001593985.1	-	-	104	0.9905	1.0192	0.9814	1.0304	-	-	-	-	-	2407	44.48928686787865
GCA_007830535.1	-	-	102	0.9714	1.0098	0.9917	1.0170000000000001	-	-	-	-	-	2775	64.5526130575943
GCA_000269865.1	-	-	105	1.0	1.0095	1.0	1.0275	-	-	-	-	-	3883	40.56211339296236
GCA_013248965.1	-	-	104	0.9905	1.0192	0.9884	1.0322	-	-	-	-	-	2776	43.05350724337195
GCA_014203045.1	-	-	100	0.9524	1.01	0.94	1.0214	-	-	-	-	-	4837	56.887155558040156
GCA_001270065.2	-	-	105	1.0	1.0	1.0	1.0	-	-	-	-	-	4250	57.98352421454468
GCA_008330945.1	-	-	104	0.9905	1.0673	0.9814	1.0914	-	-	-	-	-	6846	63.04775279154253
GCA_014203095.1	-	-	100	0.9524	1.01	0.94	1.0214	-	-	-	-	-	5255	60.391604818814415
GCA_003335525.1	-	-	103	0.981	1.0097	0.9906	1.0086	-	-	-	-	-	5358	56.99829808347467
GCA_900110065.1	-	-	103	0.981	1.0097	0.9697	1.0156	-	-	-	-	-	3401	62.97674445929189
GCA_900163565.1	-	-	103	0.981	1.0097	0.9590000000000001	1.0229	-	-	-	-	-	2734	63.544347658245236
GCA_003290265.1	-	-	12	0.1143	1.0	0.1252	1.0	-	-	-	-	-	551	66.65831035347205
GCA_012530715.1	-	-	105	1.0	1.0095	1.0	1.0008	-	-	-	-	-	4416	66.04595391691697
GCA_002158905.1	-	-	104	0.9905	1.0096	0.9814	1.0154	-	-	-	-	-	3950	58.83777166813167
GCA_007671675.1	-	-	104	0.9905	1.0481	0.9907	1.0487	-	-	-	-	-	3999	53.9110151094637
GCA_013409935.1	-	-	99	0.9429	1.0707	0.9604	1.0834	-	-	-	-	-	6778	71.99040250315208
GCA_001550375.1	-	-	102	0.9714	1.0784	0.9916	1.0863	-	-	-	-	-	9287	71.89733591567281
GCA_000187125.1	-	-	105	1.0	1.0095	1.0	1.0121	-	-	-	-	-	2012	52.696691393409395
GCA_014195585.1	-	-	103	0.981	1.0097	0.977	1.0197	-	-	-	-	-	2117	44.147520018223354
GCA_001189035.1	-	-	103	0.981	1.0971	0.9916	1.1078	-	-	-	-	-	9154	69.38457978074467
GCA_900100515.1	-	-	101	0.9619	1.0198	0.9329999999999999	1.018	-	-	-	-	-	1989	40.68653407677341
GCA_002154675.1	-	-	100	0.9524	1.06	0.9236	1.0822	-	-	-	-	-	8841	70.03964368904015
GCA_014197155.1	-	-	100	0.9524	1.01	0.9533	1.0011	-	-	-	-	-	3241	63.6361127161918
GCA_002804105.1	-	-	85	0.8095	1.1294	0.725	1.0941	-	-	-	-	-	1514	26.63377873996652
GCA_003428495.1	-	-	105	1.0	1.0476	1.0	1.1052	-	-	-	-	-	4906	48.921160214569184
GCA_900177285.1	-	-	105	1.0	1.0286	1.0	1.0711	-	-	-	-	-	4329	50.31085011112915
GCA_000165795.1	-	-	101	0.9619	1.0	0.9535	1.0	-	-	-	-	-	2422	67.58323606458899
GCA_004217225.1	-	-	104	0.9905	1.0288	0.9724	1.0164	-	-	-	-	-	3104	62.45182414065861
GCA_003634965.1	-	-	104	0.9905	1.0192	0.9803	1.0008	-	-	-	-	-	3281	64.53639761394882
GCA_000020685.1	-	-	105	1.0	1.0286	1.0	1.0465	-	-	-	-	-	3624	62.258081587083296
GCA_000024905.1	-	-	103	0.981	1.0097	0.9740000000000001	1.0155	-	-	-	-	-	1760	63.792566192437654
GCA_000702665.1	-	-	105	1.0	1.0476	1.0	1.1019	-	-	-	-	-	4473	54.836130459068045
GCA_009917565.1	-	-	101	0.9619	1.0297	0.9602	1.0687	-	-	-	-	-	2390	63.22478011281005
GCA_000423025.1	-	-	105	1.0	1.0095	1.0	1.0002	-	-	-	-	-	3065	65.78771909141673
GCA_000422565.1	-	-	103	0.981	1.0194	0.9601	1.0294	-	-	-	-	-	3236	63.80908992973063
GCA_000526395.1	-	-	102	0.9714	1.0098	0.9658	1.0157	-	-	-	-	-	1960	45.424642558515885
GCA_900379705.1	-	-	105	1.0	1.019	1.0	1.0151	-	-	-	-	-	3909	61.426333579361966
GCA_001587505.1	-	-	105	1.0	1.0286	1.0	1.0643	-	-	-	-	-	3986	41.93681897090547
GCA_012519235.1	-	-	99	0.9429	1.0202	0.9470000000000001	1.0224	-	-	-	-	-	1722	45.366940625851
GCA_000374545.1	-	-	105	1.0	1.019	1.0	1.0386	-	-	-	-	-	3264	46.74659362002743
GCA_000242255.3	-	-	105	1.0	1.0095	1.0	1.0151	-	-	-	-	-	3182	63.39579925726899
GCA_900103985.1	-	-	104	0.9905	1.0481	0.9998	1.0848	-	-	-	-	-	6744	72.53854620227145
GCA_900142575.1	-	-	104	0.9905	1.0385	0.9998	1.0759999999999998	-	-	-	-	-	6988	70.62770588255104
GCA_007556615.1	-	-	104	0.9905	1.0	0.9724	1.0	-	-	-	-	-	2562	67.43487386749787
GCA_900109085.1	-	-	104	0.9905	1.0192	0.9824	1.0372	-	-	-	-	-	2035	35.6951777014261
GCA_000421505.1	-	-	105	1.0	1.0857	1.0	1.129	-	-	-	-	-	6497	41.46950388657955
GCA_001955735.1	-	-	103	0.981	1.0291	0.9802	1.0281	-	-	-	-	-	3939	57.261766351885306
GCA_900107965.1	-	-	103	0.981	1.0874	0.9916	1.1028	-	-	-	-	-	8041	71.60114142840926
GCA_900110255.1	-	-	102	0.9714	1.0686	0.9916	1.1315	-	-	-	-	-	7647	71.91614610396587
GCA_900188225.1	-	-	105	1.0	1.019	1.0	1.0366	-	-	-	-	-	3226	63.41121729323527
GCA_900156535.1	-	-	104	0.9905	1.0192	0.9814	1.0325	-	-	-	-	-	3536	60.337178103374406
GCA_000751955.1	-	-	105	1.0	1.019	1.0	1.0203	-	-	-	-	-	2524	34.055844651137456
GCA_900102875.1	-	-	105	1.0	1.0095	1.0	1.0151	-	-	-	-	-	4019	62.33228822047761
GCA_000365005.1	-	-	104	0.9905	1.0096	0.9814	1.0154	-	-	-	-	-	3082	67.15701228927145
GCA_007992335.1	-	-	102	0.9714	1.0098	0.9809	1.0139	-	-	-	-	-	3009	40.07737218644648
GCA_900100195.1	-	-	105	1.0	1.0381	1.0	1.0574	-	-	-	-	-	3860	63.426992843522925
GCA_003003125.1	-	-	105	1.0	1.019	1.0	1.0431	-	-	-	-	-	3368	46.36211992512323
GCA_000308675.1	-	-	104	0.9905	1.0192	0.9801	1.0227	-	-	-	-	-	5380	66.19202583167723
GCA_000427965.1	-	-	103	0.981	1.0291	0.9640000000000001	1.0582	-	-	-	-	-	4393	43.23076631116206
GCA_900167065.1	-	-	105	1.0	1.019	1.0	1.0229	-	-	-	-	-	2918	51.385861523384065
GCA_013110705.1	-	-	104	0.9905	1.0	0.9814	1.0	-	-	-	-	-	4485	58.32833031679289
GCA_003634125.1	-	-	104	0.9905	1.0192	0.9998	1.0432	-	-	-	-	-	4255	65.35058548296614
GCA_002797715.1	-	-	103	0.981	1.0291	0.9590000000000001	1.0318	-	-	-	-	-	3280	70.67616416027765
GCA_001648175.1	-	-	104	0.9905	1.0288	0.9884	1.0495	-	-	-	-	-	3921	64.31421780596742
GCA_003634095.1	-	-	103	0.981	1.0291	0.9773	1.0423	-	-	-	-	-	3865	65.7338352140716
GCA_014201115.1	-	-	104	0.9905	1.0769	0.9775	1.1299	-	-	-	-	-	6859	69.87811418979646
GCA_002876245.1	-	-	105	1.0	1.0095	1.0	1.0151	-	-	-	-	-	4482	42.319453517369176
GCA_008756975.1	-	-	105	1.0	1.0095	1.0	1.0151	-	-	-	-	-	4901	44.67763858559209
GCA_003857525.1	-	-	104	0.9905	1.0192	0.9784	1.0163	-	-	-	-	-	6344	64.71566610486093
GCA_902364775.1	-	-	104	0.9905	1.0192	0.9869	1.0529	-	-	-	-	-	1444	63.01098697066972
GCA_003034225.1	-	-	105	1.0	1.0	1.0	1.0	-	-	-	-	-	4325	65.13050667968326
GCA_001895005.1	-	-	105	1.0	1.0571	1.0	1.0646	-	-	-	-	-	5843	63.13427611968661
GCA_000349205.1	-	-	104	0.9905	1.0096	0.9879	1.0153	-	-	-	-	-	2599	49.80785778450883
GCA_001295775.1	-	-	103	0.981	1.0097	0.9635	1.0157	-	-	-	-	-	3463	64.75434209203735
GCA_001295865.1	-	-	104	0.9905	1.0096	0.9884	1.0153	-	-	-	-	-	4207	65.79337195811274
GCA_902377675.1	-	-	99	0.9429	1.0303	0.9329999999999999	1.069	-	-	-	-	-	2045	64.8128404146434
GCA_001295905.1	-	-	102	0.9714	1.0	0.9526	1.0	-	-	-	-	-	4343	67.4714970999882
GCA_001295935.1	-	-	103	0.981	1.0	0.9998	1.0	-	-	-	-	-	3260	69.07187476823108
GCA_001296005.1	-	-	105	1.0	1.019	1.0	1.0129	-	-	-	-	-	5019	63.436939863042426
GCA_000447675.1	-	-	103	0.981	1.0194	0.9675	1.0456	-	-	-	-	-	2590	36.89854896904986
GCA_003574655.1	-	-	103	0.981	1.0097	0.9743	1.0124	-	-	-	-	-	4397	55.45144304377846
GCA_900130035.1	-	-	104	0.9905	1.0192	0.9863	1.0337	-	-	-	-	-	2757	32.87202764927598
GCA_003987025.1	-	-	105	1.0	1.0095	1.0	1.0151	-	-	-	-	-	2639	45.42004846060207
GCA_001295855.1	-	-	103	0.981	1.0097	0.9609	1.0158	-	-	-	-	-	4211	68.32527950957439
GCA_000013325.1	-	-	105	1.0	1.0476	1.0	1.0875	-	-	-	-	-	3995	64.43561477104166
GCA_011051405.1	-	-	64	0.6095	1.0312	0.6418	1.0490000000000002	-	-	-	-	-	3787	61.45003502837146
GCA_000807925.1	-	-	104	0.9905	1.0192	0.9915	1.0482	-	-	-	-	-	4645	62.805526929554226
GCA_002290625.1	-	-	47	0.4476	1.0	0.3041	1.0	-	-	-	-	-	596	58.606277880286584
GCA_003985135.1	-	-	105	1.0	1.0381	1.0	1.0376	-	-	-	-	-	6376	60.04694337727794
GCA_009902005.1	-	-	105	1.0	1.019	1.0	1.0319	-	-	-	-	-	3029	62.60978973844855
GCA_000214825.1	-	-	105	1.0	1.0095	1.0	1.0151	-	-	-	-	-	1678	46.98024016083169
GCA_900102455.1	-	-	105	1.0	1.0476	1.0	1.0875	-	-	-	-	-	3991	63.65302512131916
GCA_002290595.1	-	-	65	0.619	1.0308	0.625	1.0124	-	-	-	-	-	1406	64.09482618519192
GCA_002290585.1	-	-	92	0.8762	1.0109	0.8737	1.0315	-	-	-	-	-	1667	64.36881942947807
GCA_002290555.1	-	-	86	0.819	1.0349	0.7865	1.0268	-	-	-	-	-	1742	56.64804995530994
GCA_010729665.1	-	-	105	1.0	1.0571	1.0	1.0848	-	-	-	-	-	5615	67.7249733186469
GCA_002998925.1	-	-	104	0.9905	1.0096	0.9824	1.014	-	-	-	-	-	1697	40.95706043128463
GCA_003814745.1	-	-	105	1.0	1.019	1.0	1.0307	-	-	-	-	-	2927	42.88655081725769
GCA_000146345.1	-	-	104	0.9905	1.0	0.9907	1.0	-	-	-	-	-	1908	35.77942925594407
GCA_000382145.1	-	-	104	0.9905	1.0192	0.9884	1.0462	-	-	-	-	-	2564	40.94951157784214
GCA_014219495.1	-	-	102	0.9714	1.0	0.9668	1.0	-	-	-	-	-	3442	32.03654515159976
GCA_900640115.1	-	-	104	0.9905	1.0096	0.9683	1.0156	-	-	-	-	-	2373	40.820899816294215
GCA_002290545.1	-	-	95	0.9048	1.0211	0.909	1.0382	-	-	-	-	-	2786	52.534332337702445
GCA_900188085.1	-	-	102	0.9714	1.0196	0.972	1.0156	-	-	-	-	-	4294	62.53095962574404
GCA_004558205.1	-	-	93	0.8857	1.0108	0.9168	1.0126	-	-	-	-	-	2795	57.86896742289467
GCA_900114625.1	-	-	103	0.981	1.0194	0.9721	1.0371	-	-	-	-	-	4281	59.965253157966515
GCA_000304335.1	-	-	102	0.9714	1.0196	0.9588	1.0301	-	-	-	-	-	3669	69.6321419890132
GCA_003610535.1	-	-	102	0.9714	1.0196	0.9768	1.048	-	-	-	-	-	4645	44.677149686368466
GCA_900116365.1	-	-	103	0.981	1.0097	0.9863	1.022	-	-	-	-	-	3326	38.17211177953574
GCA_902813185.1	-	-	103	0.981	1.0291	0.9687	1.052	-	-	-	-	-	3931	62.701750643976304
GCA_014203275.1	-	-	103	0.981	1.0097	0.9721	1.0216	-	-	-	-	-	6188	55.887452466111085
GCA_002884445.1	-	-	105	1.0	1.0476	1.0	1.1101	-	-	-	-	-	5641	41.98893770226152
GCA_900111785.1	-	-	103	0.981	1.068	0.9763	1.0846	-	-	-	-	-	3793	62.19786538275244
GCA_900116195.1	-	-	104	0.9905	1.0	0.9814	1.0	-	-	-	-	-	5723	64.4973052729367
GCA_000425645.1	-	-	104	0.9905	1.0385	0.9863	1.0659999999999998	-	-	-	-	-	2671	36.217749078111986
GCA_001436805.1	-	-	104	0.9905	1.0192	0.9907	1.0134	-	-	-	-	-	2128	42.19577996640074
GCA_900167275.1	-	-	104	0.9905	1.0288	0.9814	1.0604	-	-	-	-	-	2500	28.144441621973588
GCA_900109685.1	-	-	103	0.981	1.0	0.9781	1.0	-	-	-	-	-	6483	48.10982972396677
GCA_007990265.1	-	-	103	0.981	1.0	0.9773	1.0	-	-	-	-	-	4007	72.07315666152031
GCA_013304885.1	-	-	105	1.0	1.0571	1.0	1.0841	-	-	-	-	-	3398	42.82552223249854
GCA_000621485.1	-	-	105	1.0	1.0286	1.0	1.0402	-	-	-	-	-	3724	34.905361170555146
GCA_000240225.2	-	-	101	0.9619	1.0099	0.95	1.0055	-	-	-	-	-	4496	74.78190156852868
GCA_003386205.1	-	-	105	1.0	1.0476	1.0	1.1034	-	-	-	-	-	5608	48.693154465664556
GCA_003581615.1	-	-	104	0.9905	1.0	0.9863	1.0	-	-	-	-	-	3387	50.55717327673815
GCA_000380105.1	-	-	104	0.9905	1.0096	0.9907	1.0222	-	-	-	-	-	2277	38.32829209869723
GCA_001665755.1	-	-	105	1.0	1.0095	1.0	1.0167	-	-	-	-	-	5110	66.67964677052011
GCA_000236565.2	-	-	104	0.9905	1.0192	0.9814	1.0484	-	-	-	-	-	6869	62.41486372962784
GCA_002359135.1	-	-	79	0.7524	1.0253	0.7838	1.0598	-	-	-	-	-	2420	46.25016439746283
GCA_001434555.1	-	-	104	0.9905	1.0	0.9907	1.0	-	-	-	-	-	1552	41.9059435242122
GCA_003149265.1	-	-	104	0.9905	1.0	0.9814	1.0	-	-	-	-	-	4616	66.58983755285736
GCA_007995015.1	-	-	103	0.981	1.0097	0.9747	1.0155	-	-	-	-	-	2411	40.93884494408478
GCA_900172285.1	-	-	104	0.9905	1.0	0.9814	1.0	-	-	-	-	-	4600	55.44194919082562
GCA_900111115.1	-	-	105	1.0	1.0	1.0	1.0	-	-	-	-	-	3185	55.93943866767904
GCA_000022085.1	-	-	103	0.981	1.0291	0.9743	1.0363	-	-	-	-	-	8622	64.40124574815465
GCA_000190575.1	-	-	104	0.9905	1.0192	0.9863	1.0433	-	-	-	-	-	3773	40.64887411732053
GCA_012396665.1	-	-	104	0.9905	1.0096	0.9824	1.028	-	-	-	-	-	1758	38.03016769126063
GCA_000422445.1	-	-	105	1.0	1.019	1.0	1.0337	-	-	-	-	-	4395	42.25328322403051
GCA_001189915.1	-	-	104	0.9905	1.0288	0.9884	1.0342	-	-	-	-	-	5367	57.44516180391999
GCA_013415235.1	-	-	105	1.0	1.0095	1.0	1.0002	-	-	-	-	-	1615	46.60721365019952
GCA_002563695.1	-	-	103	0.981	1.0194	0.9775	1.0259	-	-	-	-	-	3835	69.72350833351759
GCA_900113605.1	-	-	105	1.0	1.0286	1.0	1.0319	-	-	-	-	-	4034	59.43571044608896
GCA_000613665.1	-	-	99	0.9429	1.0808	0.9768	1.139	-	-	-	-	-	4734	46.00550058012509
GCA_002902925.1	-	-	105	1.0	1.0476	1.0	1.0597	-	-	-	-	-	8957	61.38152131063123
GCA_002283365.1	-	-	102	0.9714	1.0	0.9639	1.0	-	-	-	-	-	4243	70.06798694224523
GCA_001591385.1	-	-	103	0.981	1.0291	0.9802	1.0211	-	-	-	-	-	5219	68.31879975866842
GCA_003633725.1	-	-	105	1.0	1.0286	1.0	1.0633	-	-	-	-	-	1708	59.32007497802693
GCA_002088405.1	-	-	104	0.9905	1.0096	0.9884	1.0138	-	-	-	-	-	2205	39.851752099148854
GCA_001690445.1	-	-	105	1.0	1.0095	1.0	1.0151	-	-	-	-	-	2235	36.154814974043006
GCA_900129085.1	-	-	105	1.0	1.0	1.0	1.0	-	-	-	-	-	1910	36.00174588436692
GCA_900100115.1	-	-	102	0.9714	1.0	0.9636	1.0	-	-	-	-	-	3716	37.44794326801582
GCA_000280865.1	-	-	103	0.981	1.0874	0.9916	1.0764	-	-	-	-	-	6765	66.1004727092024
GCA_001543325.1	-	-	104	0.9905	1.0	0.9863	1.0	-	-	-	-	-	2639	29.770358930871748
GCA_900099685.1	-	-	103	0.981	1.0	0.9861	1.0	-	-	-	-	-	3458	35.59947778690097
GCA_900155945.1	-	-	104	0.9905	1.0385	0.9907	1.0689	-	-	-	-	-	4325	54.000735506462
GCA_003752585.1	-	-	105	1.0	1.0381	1.0	1.0519	-	-	-	-	-	3842	50.13761485749686
GCA_013409465.1	-	-	103	0.981	1.0	0.9590000000000001	1.0	-	-	-	-	-	3555	68.65049235658762
GCA_900130045.1	-	-	104	0.9905	1.0096	0.9863	1.0149	-	-	-	-	-	3410	40.999128814957444
GCA_000378125.1	-	-	105	1.0	1.019	1.0	1.0283	-	-	-	-	-	3688	62.597184722823044
GCA_900142165.1	-	-	105	1.0	1.1333	1.0	1.1685	-	-	-	-	-	4001	43.06316959500918
GCA_000341025.1	-	-	104	0.9905	1.0769	0.9775	1.1420000000000001	-	-	-	-	-	5271	70.70606245334007
GCA_001751345.1	-	-	104	0.9905	1.0288	0.9918	1.0224	-	-	-	-	-	5858	69.48696125894539
GCA_000972325.1	-	-	102	0.9714	1.0392	0.9491	1.0323	-	-	-	-	-	6452	65.8364308332661
GCA_000719025.1	-	-	101	0.9619	1.0198	0.9606	1.0266	-	-	-	-	-	7994	66.12463977358556
GCA_001187845.1	-	-	104	0.9905	1.0096	0.9814	1.0154	-	-	-	-	-	3294	52.94638040603867
GCA_007997375.1	-	-	104	0.9905	1.0481	0.9863	1.0971	-	-	-	-	-	3636	32.95050713723605
GCA_004366725.1	-	-	102	0.9714	1.0686	0.9768	1.0795	-	-	-	-	-	4834	39.62855680868947
GCA_001406035.1	-	-	104	0.9905	1.0096	0.9814	1.0224	-	-	-	-	-	6269	56.185085201310415
GCA_004402005.1	-	-	102	0.9714	1.0588	0.9768	1.0795	-	-	-	-	-	5078	41.09964126568957
GCA_900096675.1	-	-	105	1.0	1.0952	1.0	1.1571	-	-	-	-	-	5741	40.34376922866052
GCA_014196195.1	-	-	104	0.9905	1.0288	1.0	1.0413	-	-	-	-	-	3595	41.971418732833776
GCA_001562845.1	-	-	104	0.9905	1.0	0.9998	1.0	-	-	-	-	-	1241	41.18426203928161
GCA_007164525.1	-	-	104	0.9905	1.0192	0.9907	1.0426	-	-	-	-	-	3031	68.69390894429972
GCA_900089455.2	-	-	104	0.9905	1.0096	0.9803	1.0008	-	-	-	-	-	4368	67.43271231354298
GCA_001891165.1	-	-	103	0.981	1.0	0.9907	1.0	-	-	-	-	-	1316	32.40093427968803
GCA_003253485.1	-	-	102	0.9714	1.0098	0.961	1.0153	-	-	-	-	-	4328	43.99746793016076
GCA_002811135.1	-	-	104	0.9905	1.0096	0.9884	1.0153	-	-	-	-	-	5215	61.47848004993129
GCA_900176505.1	-	-	103	0.981	1.0291	0.977	1.0502	-	-	-	-	-	4982	39.75202290870076
GCA_003591545.1	-	-	105	1.0	1.0571	1.0	1.1249	-	-	-	-	-	5966	52.052690083080506
GCA_000875945.1	-	-	105	1.0	1.0571	1.0	1.1061	-	-	-	-	-	3077	31.97451802953692
GCA_000828895.1	-	-	105	1.0	1.0095	1.0	1.0167	-	-	-	-	-	2347	66.0433727413187
GCA_003634755.1	-	-	103	0.981	1.0	0.9747	1.0	-	-	-	-	-	2946	35.892307499677976
GCA_000828915.1	-	-	105	1.0	1.0095	1.0	1.0167	-	-	-	-	-	2377	64.57937743683225
GCA_000472665.1	-	-	104	0.9905	1.0288	0.9849	1.0537	-	-	-	-	-	3676	42.157758107360635
GCA_003612915.1	-	-	102	0.9714	1.0392	0.9513	1.0603	-	-	-	-	-	4545	64.40658279579611
GCA_902374595.1	-	-	105	1.0	1.0476	1.0	1.0661	-	-	-	-	-	4876	46.896217621308914
GCA_014518445.1	-	-	105	1.0	1.019	1.0	1.0314	-	-	-	-	-	2306	37.769153501279014
GCA_000425265.1	-	-	103	0.981	1.0097	0.9601	1.0008	-	-	-	-	-	3584	43.05308167934132
GCA_900116455.1	-	-	104	0.9905	1.0385	0.9814	1.043	-	-	-	-	-	4736	59.2605802612685
GCA_003253545.1	-	-	104	0.9905	1.0096	0.9863	1.0149	-	-	-	-	-	2851	32.68124537041689
GCA_004342005.1	-	-	105	1.0	1.0	1.0	1.0	-	-	-	-	-	3616	60.930561921706975
GCA_003570705.1	-	-	105	1.0	1.0095	1.0	1.0052	-	-	-	-	-	4282	41.004072309780064
GCA_003463185.1	-	-	105	1.0	1.0762	1.0	1.1362	-	-	-	-	-	3071	40.226694163295676
GCA_000350485.1	-	-	105	1.0	1.0476	1.0	1.0644	-	-	-	-	-	5333	41.096759192235446
GCA_000213975.1	-	-	105	1.0	1.0095	1.0	1.0121	-	-	-	-	-	2502	53.360568242225874
GCA_011058755.1	-	-	104	0.9905	1.0192	0.9907	1.0134	-	-	-	-	-	1362	32.101234905253975
GCA_000175795.2	-	-	105	1.0	1.0286	1.0	1.045	-	-	-	-	-	4246	38.196229379599934
GCA_900218015.1	-	-	102	0.9714	1.0098	0.9564	1.0233	-	-	-	-	-	4874	65.51332583802608
GCA_900217195.1	-	-	103	0.981	1.0194	0.9647	1.0288	-	-	-	-	-	3705	30.04926849950884
GCA_003259525.1	-	-	104	0.9905	1.0288	0.9863	1.0472	-	-	-	-	-	2648	33.02675381809
GCA_003387125.1	-	-	102	0.9714	1.0098	0.9564	1.0233	-	-	-	-	-	4875	65.51728370161896
GCA_002564025.1	-	-	104	0.9905	1.0	0.9775	1.0	-	-	-	-	-	2561	71.86678015316521
GCA_002995795.1	-	-	104	0.9905	1.0288	0.9814	1.0528	-	-	-	-	-	2664	32.52575705953887
GCA_000215955.3	-	-	103	0.981	1.0097	0.9601	1.0174	-	-	-	-	-	3496	61.27798884139641
GCA_000256565.1	-	-	103	0.981	1.0194	0.9833	1.0288	-	-	-	-	-	4725	61.33162154952684
GCA_006979625.1	-	-	101	0.9619	1.0297	0.9274	1.0389	-	-	-	-	-	4468	64.4252518451613
GCA_000185365.1	-	-	105	1.0	1.0095	1.0	1.0147	-	-	-	-	-	2240	32.717909023619306
GCA_000214175.1	-	-	103	0.981	1.0388	0.9916	1.0481	-	-	-	-	-	4541	62.655760472534006
GCA_003688405.1	-	-	104	0.9905	1.0096	1.0	1.0151	-	-	-	-	-	3387	37.3401367509869
GCA_003350005.1	-	-	105	1.0	1.0286	1.0	1.0319	-	-	-	-	-	2503	42.918279978124175
GCA_003369565.1	-	-	105	1.0	1.0095	1.0	1.0201	-	-	-	-	-	3872	37.41981607511784
GCA_000245795.1	-	-	104	0.9905	1.0192	0.9824	1.0359	-	-	-	-	-	1517	43.62267990944057
GCA_000296695.1	-	-	104	0.9905	1.0096	0.9989	1.0152	-	-	-	-	-	3644	49.89289931970779
GCA_000379425.1	-	-	104	0.9905	1.0096	0.9918	1.0165	-	-	-	-	-	2773	57.754260028863456
GCA_011927835.1	-	-	102	0.9714	1.0196	0.9859	1.0318	-	-	-	-	-	3967	50.79374123736627
GCA_006716185.1	-	-	104	0.9905	1.0385	0.9775	1.0509	-	-	-	-	-	3640	71.66509708932767
GCA_000172555.1	-	-	98	0.9333	1.051	0.9359	1.0623	-	-	-	-	-	6410	52.68786861729295
GCA_900103455.1	-	-	103	0.981	1.068	0.9916	1.1186	-	-	-	-	-	7139	70.56311616177322
GCA_002953735.1	-	-	104	0.9905	1.0192	0.9907	1.0375	-	-	-	-	-	2009	38.649842509544804
GCA_004345525.1	-	-	105	1.0	1.0095	1.0	1.0151	-	-	-	-	-	4365	44.86002281688485
GCA_002077835.1	-	-	101	0.9619	1.0495	0.9731	1.0833	-	-	-	-	-	3576	51.16892687407166
GCA_900101105.1	-	-	105	1.0	1.0095	1.0	1.0008	-	-	-	-	-	3391	43.99537833675411
GCA_000803025.1	-	-	100	0.9524	1.01	0.9543	1.0211	-	-	-	-	-	2609	42.74210989827093
GCA_001653815.2	-	-	101	0.9619	1.0396	0.9604	1.0609	-	-	-	-	-	5245	60.47924593280799
GCA_001652585.1	-	-	102	0.9714	1.0098	0.9691	1.0192	-	-	-	-	-	2081	47.45758032743639
GCA_001653825.2	-	-	101	0.9619	1.0396	0.9604	1.0531	-	-	-	-	-	5249	60.30820190486482
GCA_000430605.1	-	-	105	1.0	1.0095	1.0	1.0151	-	-	-	-	-	3114	47.394027699329584
