DATASET_COLORSTRIP
#In colored strip datasets, each ID is associated to a color box/strip and can have an optional label. Color can be specified in hexadecimal, RGB or RGBA notation. When using RGB or RGBA notation, you cannot use COMMA as the dataset separator

#lines starting with a hash are comments and ignored during parsing

#=================================================================#
#                    MANDATORY SETTINGS                           #
#=================================================================#
#select the separator which is used to delimit the data below (TAB,SPACE or COMMA).This separator must be used throughout this file (except in the SEPARATOR line, which uses space).

#SEPARATOR TAB
SEPARATOR COMMA
#SEPARATOR SPACE

#label is used in the legend table (can be changed later)
DATASET_LABEL,LR prediction

#dataset color (can be changed later)
COLOR,#ff0000

#=================================================================#
#                    OPTIONAL SETTINGS                            #
#=================================================================#

#If COLOR_BRANCHES is set to 1, branches of the tree will be colored according to the colors of the strips above the leaves.
#When all children of a node have the same color, it will be colored the same, ie. the color will propagate inwards towards the root.
#COLOR_BRANCHES,0

#each dataset can have a legend, which is defined below
#for each row in the legend, there should be one shape, color and label
#shape should be a number between 1 and 6:
#1: square
#2: circle
#3: star
#4: right pointing triangle
#5: left pointing triangle
#6: checkmark

#LEGEND_TITLE Dataset_legend
#LEGEND_SHAPES 1 1 2 2
#LEGEND_COLORS #ff0000 #00ff00 rgba(0,255,0,0.5) #0000ff
#LEGEND_LABELS value1 value2 value3 value4

LEGEND_TITLE,LR prediction
INO43422,#D65DB1,Anaerobe
INO45498,#D65DB1,Anaerobe
INO47632,#D65DB1,Anaerobe
INO45497,#D65DB1,Anaerobe
INO47631,#D65DB1,Anaerobe
INO49791,#D65DB1,Anaerobe
INO51990,#D65DB1,Anaerobe
INO54167,#D65DB1,Anaerobe
INO51989,#D65DB1,Anaerobe
INO54166,#D65DB1,Anaerobe
INO56359,#D65DB1,Anaerobe
INO58427,#D65DB1,Anaerobe
INO60381,#D65DB1,Anaerobe
INO62221,#D65DB1,Anaerobe
INO62220,#D65DB1,Anaerobe
INO60380,#D65DB1,Anaerobe
INO58426,#D65DB1,Anaerobe
INO60379,#D65DB1,Anaerobe
INO56358,#D65DB1,Anaerobe
INO58425,#D65DB1,Anaerobe
INO54165,#D65DB1,Anaerobe
INO49790,#D65DB1,Anaerobe
INO51988,#D65DB1,Anaerobe
INO54164,#D65DB1,Anaerobe
INO56357,#D65DB1,Anaerobe
INO51987,#D65DB1,Anaerobe
INO54163,#D65DB1,Anaerobe
INO54162,#D65DB1,Anaerobe
INO43421,#D65DB1,Anaerobe
INO45496,#D65DB1,Anaerobe
INO47630,#D65DB1,Anaerobe
INO47629,#FFC75F,Aerobe
INO49789,#FFC75F,Aerobe
INO51986,#D65DB1,Anaerobe
INO45495,#D65DB1,Anaerobe
INO37435,#D65DB1,Anaerobe
INO39381,#D65DB1,Anaerobe
INO41384,#FFC75F,Aerobe
INO39380,#D65DB1,Anaerobe
INO41383,#D65DB1,Anaerobe
INO43420,#D65DB1,Anaerobe
INO41382,#D65DB1,Anaerobe
INO35491,#D65DB1,Anaerobe
INO37434,#D65DB1,Anaerobe
INO39379,#D65DB1,Anaerobe
INO41381,#D65DB1,Anaerobe
INO43419,#D65DB1,Anaerobe
INO45494,#D65DB1,Anaerobe
INO47628,#D65DB1,Anaerobe
INO49788,#D65DB1,Anaerobe
INO47627,#D65DB1,Anaerobe
INO41380,#D65DB1,Anaerobe
INO43418,#D65DB1,Anaerobe
INO45493,#D65DB1,Anaerobe
INO45492,#D65DB1,Anaerobe
INO47626,#D65DB1,Anaerobe
INO37433,#D65DB1,Anaerobe
INO39378,#D65DB1,Anaerobe
INO41379,#D65DB1,Anaerobe
INO43417,#D65DB1,Anaerobe
INO39377,#D65DB1,Anaerobe
INO41378,#D65DB1,Anaerobe
INO43416,#D65DB1,Anaerobe
INO45491,#D65DB1,Anaerobe
INO47625,#D65DB1,Anaerobe
INO43415,#D65DB1,Anaerobe
INO29863,#FFC75F,Aerobe
INO31720,#D65DB1,Anaerobe
INO33589,#D65DB1,Anaerobe
INO35490,#D65DB1,Anaerobe
INO37432,#D65DB1,Anaerobe
INO39376,#D65DB1,Anaerobe
INO41377,#D65DB1,Anaerobe
INO39375,#D65DB1,Anaerobe
INO41376,#D65DB1,Anaerobe
INO41375,#D65DB1,Anaerobe
INO37431,#D65DB1,Anaerobe
INO39374,#D65DB1,Anaerobe
INO41374,#D65DB1,Anaerobe
INO43414,#D65DB1,Anaerobe
INO43413,#D65DB1,Anaerobe
INO45490,#D65DB1,Anaerobe
INO31719,#D65DB1,Anaerobe
INO24289,#FFC75F,Aerobe
INO26153,#FFC75F,Aerobe
INO28000,#FFC75F,Aerobe
INO29862,#FFC75F,Aerobe
INO29861,#FFC75F,Aerobe
INO31718,#FFC75F,Aerobe
INO33588,#FFC75F,Aerobe
INO35489,#FFC75F,Aerobe
INO37430,#FFC75F,Aerobe
INO37429,#FFC75F,Aerobe
INO35488,#FFC75F,Aerobe
INO37428,#FFC75F,Aerobe
INO39373,#FFC75F,Aerobe
INO41373,#FFC75F,Aerobe
INO33587,#FFC75F,Aerobe
INO35487,#FFC75F,Aerobe
INO37427,#D65DB1,Anaerobe
INO37426,#FFC75F,Aerobe
INO39372,#FFC75F,Aerobe
INO39371,#FFC75F,Aerobe
INO35486,#FFC75F,Aerobe
INO31717,#FFC75F,Aerobe
INO33586,#D65DB1,Anaerobe
INO35485,#FFC75F,Aerobe
INO35484,#D65DB1,Anaerobe
INO37425,#D65DB1,Anaerobe
INO39370,#D65DB1,Anaerobe
INO41372,#D65DB1,Anaerobe
INO37424,#D65DB1,Anaerobe
INO33585,#FFC75F,Aerobe
INO35483,#FFC75F,Aerobe
INO37423,#FFC75F,Aerobe
INO39369,#FFC75F,Aerobe
INO41371,#FFC75F,Aerobe
INO43412,#FFC75F,Aerobe
INO45489,#FFC75F,Aerobe
INO47624,#FFC75F,Aerobe
INO49787,#FFC75F,Aerobe
INO51985,#FFC75F,Aerobe
INO54161,#D65DB1,Anaerobe
INO56356,#D65DB1,Anaerobe
INO49786,#FFC75F,Aerobe
INO47623,#FFC75F,Aerobe
INO41370,#D65DB1,Anaerobe
INO43411,#D65DB1,Anaerobe
INO45488,#D65DB1,Anaerobe
INO43410,#D65DB1,Anaerobe
INO37422,#FFC75F,Aerobe
INO39368,#FFC75F,Aerobe
INO39367,#FFC75F,Aerobe
INO41369,#FFC75F,Aerobe
INO41368,#FFC75F,Aerobe
INO43409,#FFC75F,Aerobe
INO35482,#FFC75F,Aerobe
INO37421,#FFC75F,Aerobe
INO39366,#FFC75F,Aerobe
INO41367,#FFC75F,Aerobe
INO43408,#FFC75F,Aerobe
INO45487,#D65DB1,Anaerobe
INO47622,#D65DB1,Anaerobe
INO49785,#D65DB1,Anaerobe
INO49784,#D65DB1,Anaerobe
INO45486,#FFC75F,Aerobe
INO47621,#FFC75F,Aerobe
INO49783,#D65DB1,Anaerobe
INO51984,#D65DB1,Anaerobe
INO41366,#FFC75F,Aerobe
INO43407,#FFC75F,Aerobe
INO45485,#FFC75F,Aerobe
INO47620,#FFC75F,Aerobe
INO49782,#FFC75F,Aerobe
INO51983,#FFC75F,Aerobe
INO54160,#FFC75F,Aerobe
INO56355,#D65DB1,Anaerobe
INO58424,#D65DB1,Anaerobe
INO56354,#FFC75F,Aerobe
INO58423,#FFC75F,Aerobe
INO60378,#FFC75F,Aerobe
INO62219,#FFC75F,Aerobe
INO51982,#D65DB1,Anaerobe
INO49781,#FFC75F,Aerobe
INO51981,#FFC75F,Aerobe
INO54159,#FFC75F,Aerobe
INO51980,#FFC75F,Aerobe
INO45484,#FFC75F,Aerobe
INO47619,#FFC75F,Aerobe
INO49780,#FFC75F,Aerobe
INO49779,#FFC75F,Aerobe
INO51979,#FFC75F,Aerobe
INO39365,#FFC75F,Aerobe
INO41365,#FFC75F,Aerobe
INO41364,#FFC75F,Aerobe
INO37420,#FFC75F,Aerobe
INO39364,#FFC75F,Aerobe
INO41363,#FFC75F,Aerobe
INO41362,#FFC75F,Aerobe
INO27999,#D65DB1,Anaerobe
INO29860,#FFC75F,Aerobe
INO31716,#FFC75F,Aerobe
INO33584,#FFC75F,Aerobe
INO31715,#FFC75F,Aerobe
INO33583,#FFC75F,Aerobe
INO35481,#FFC75F,Aerobe
INO35480,#FFC75F,Aerobe
INO37419,#FFC75F,Aerobe
INO33582,#FFC75F,Aerobe
INO35479,#FFC75F,Aerobe
INO37418,#FFC75F,Aerobe
INO39363,#FFC75F,Aerobe
INO41361,#FFC75F,Aerobe
INO37417,#D65DB1,Anaerobe
INO39362,#FFC75F,Aerobe
INO35478,#FFC75F,Aerobe
INO37416,#FFC75F,Aerobe
INO39361,#FFC75F,Aerobe
INO26152,#FFC75F,Aerobe
INO27998,#FFC75F,Aerobe
INO29859,#FFC75F,Aerobe
INO31714,#FFC75F,Aerobe
INO31713,#FFC75F,Aerobe
INO29858,#FFC75F,Aerobe
INO27997,#FFC75F,Aerobe
INO29857,#D65DB1,Anaerobe
INO31712,#D65DB1,Anaerobe
INO20602,#FFC75F,Aerobe
INO22419,#FFC75F,Aerobe
INO24288,#FFC75F,Aerobe
INO17044,#FFC75F,Aerobe
INO18787,#FFC75F,Aerobe
INO20601,#FFC75F,Aerobe
INO22418,#FFC75F,Aerobe
INO24287,#FFC75F,Aerobe
INO26151,#FFC75F,Aerobe
INO27996,#FFC75F,Aerobe
INO29856,#FFC75F,Aerobe
INO31711,#FFC75F,Aerobe
INO33581,#FFC75F,Aerobe
INO31710,#FFC75F,Aerobe
INO33580,#FFC75F,Aerobe
INO24286,#FFC75F,Aerobe
INO26150,#FFC75F,Aerobe
INO26149,#FFC75F,Aerobe
INO22417,#FFC75F,Aerobe
INO24285,#FFC75F,Aerobe
INO26148,#FFC75F,Aerobe
INO27995,#FFC75F,Aerobe
INO29855,#FFC75F,Aerobe
INO31709,#FFC75F,Aerobe
INO33579,#FFC75F,Aerobe
INO24284,#FFC75F,Aerobe
INO20600,#FFC75F,Aerobe
INO22416,#FFC75F,Aerobe
INO22415,#FFC75F,Aerobe
INO8998,#FFC75F,Aerobe
INO10456,#FFC75F,Aerobe
INO12000,#FFC75F,Aerobe
INO13634,#FFC75F,Aerobe
INO15320,#FFC75F,Aerobe
INO17043,#FFC75F,Aerobe
INO18786,#FFC75F,Aerobe
INO20599,#FFC75F,Aerobe
INO15319,#FFC75F,Aerobe
INO13633,#FFC75F,Aerobe
INO15318,#FFC75F,Aerobe
INO17042,#FFC75F,Aerobe
INO18785,#FFC75F,Aerobe
INO20598,#FFC75F,Aerobe
INO22414,#FFC75F,Aerobe
INO24283,#FFC75F,Aerobe
INO26147,#FFC75F,Aerobe
INO22413,#FFC75F,Aerobe
INO24282,#FFC75F,Aerobe
INO20597,#FFC75F,Aerobe
INO22412,#FFC75F,Aerobe
INO24281,#FFC75F,Aerobe
INO18784,#FFC75F,Aerobe
INO17041,#FFC75F,Aerobe
INO18783,#FFC75F,Aerobe
INO18782,#FFC75F,Aerobe
INO20596,#FFC75F,Aerobe
INO22411,#FFC75F,Aerobe
INO22410,#FFC75F,Aerobe
INO15317,#FFC75F,Aerobe
INO10455,#D65DB1,Anaerobe
INO7622,#FFC75F,Aerobe
INO8997,#FFC75F,Aerobe
INO10454,#D65DB1,Anaerobe
INO11999,#D65DB1,Anaerobe
INO13632,#D65DB1,Anaerobe
INO15316,#FFC75F,Aerobe
INO11998,#D65DB1,Anaerobe
INO13631,#D65DB1,Anaerobe
INO15315,#FFC75F,Aerobe
INO17040,#FFC75F,Aerobe
INO18781,#FFC75F,Aerobe
INO20595,#FFC75F,Aerobe
INO22409,#FFC75F,Aerobe
INO24280,#FFC75F,Aerobe
INO26146,#FFC75F,Aerobe
INO27994,#FFC75F,Aerobe
INO29854,#FFC75F,Aerobe
INO31708,#FFC75F,Aerobe
INO24279,#FFC75F,Aerobe
INO26145,#FFC75F,Aerobe
INO26144,#FFC75F,Aerobe
INO20594,#FFC75F,Aerobe
INO22408,#FFC75F,Aerobe
INO18780,#FFC75F,Aerobe
INO20593,#FFC75F,Aerobe
INO15314,#D65DB1,Anaerobe
INO17039,#D65DB1,Anaerobe
INO17038,#D65DB1,Anaerobe
INO18779,#D65DB1,Anaerobe
INO20592,#D65DB1,Anaerobe
INO22407,#D65DB1,Anaerobe
INO22406,#D65DB1,Anaerobe
INO13630,#D65DB1,Anaerobe
INO15313,#D65DB1,Anaerobe
INO17037,#D65DB1,Anaerobe
INO18778,#D65DB1,Anaerobe
INO20591,#D65DB1,Anaerobe
INO18777,#D65DB1,Anaerobe
INO20590,#D65DB1,Anaerobe
INO22405,#D65DB1,Anaerobe
INO22404,#D65DB1,Anaerobe
INO24278,#D65DB1,Anaerobe
INO26143,#D65DB1,Anaerobe
INO27993,#D65DB1,Anaerobe
INO29853,#D65DB1,Anaerobe
INO20589,#D65DB1,Anaerobe
INO22403,#D65DB1,Anaerobe
INO24277,#D65DB1,Anaerobe
INO22402,#D65DB1,Anaerobe
INO24276,#D65DB1,Anaerobe
INO15312,#D65DB1,Anaerobe
INO17036,#D65DB1,Anaerobe
INO10453,#FFC75F,Aerobe
INO11997,#D65DB1,Anaerobe
INO13629,#D65DB1,Anaerobe
INO13628,#D65DB1,Anaerobe
INO15311,#D65DB1,Anaerobe
INO11996,#FFC75F,Aerobe
INO13627,#FFC75F,Aerobe
INO15310,#FFC75F,Aerobe
INO17035,#FFC75F,Aerobe
INO18776,#FFC75F,Aerobe
INO15309,#FFC75F,Aerobe
INO17034,#FFC75F,Aerobe
INO18775,#FFC75F,Aerobe
INO20588,#FFC75F,Aerobe
INO20587,#FFC75F,Aerobe
INO22401,#FFC75F,Aerobe
INO22400,#FFC75F,Aerobe
INO24275,#FFC75F,Aerobe
INO26142,#FFC75F,Aerobe
INO26141,#FFC75F,Aerobe
INO27992,#FFC75F,Aerobe
INO17033,#FFC75F,Aerobe
INO13626,#FFC75F,Aerobe
INO15308,#FFC75F,Aerobe
INO17032,#FFC75F,Aerobe
INO18774,#FFC75F,Aerobe
INO20586,#FFC75F,Aerobe
INO22399,#FFC75F,Aerobe
INO24274,#FFC75F,Aerobe
INO26140,#FFC75F,Aerobe
INO27991,#FFC75F,Aerobe
INO26139,#FFC75F,Aerobe
INO27990,#FFC75F,Aerobe
INO29852,#FFC75F,Aerobe
INO24273,#FFC75F,Aerobe
INO26138,#FFC75F,Aerobe
INO27989,#FFC75F,Aerobe
INO29851,#FFC75F,Aerobe
INO31707,#FFC75F,Aerobe
INO33578,#FFC75F,Aerobe
INO35477,#FFC75F,Aerobe
INO31706,#FFC75F,Aerobe
INO33577,#FFC75F,Aerobe
INO35476,#D65DB1,Anaerobe
INO37415,#D65DB1,Anaerobe
INO33576,#FFC75F,Aerobe
INO35475,#FFC75F,Aerobe
INO37414,#D65DB1,Anaerobe
INO39360,#FFC75F,Aerobe
INO35474,#FFC75F,Aerobe
INO29850,#FFC75F,Aerobe
INO31705,#FFC75F,Aerobe
INO33575,#FFC75F,Aerobe
INO35473,#FFC75F,Aerobe
INO26137,#FFC75F,Aerobe
INO27988,#FFC75F,Aerobe
INO27987,#FFC75F,Aerobe
INO29849,#FFC75F,Aerobe
INO31704,#FFC75F,Aerobe
INO22398,#FFC75F,Aerobe
INO20585,#FFC75F,Aerobe
INO22397,#FFC75F,Aerobe
INO24272,#FFC75F,Aerobe
INO26136,#FFC75F,Aerobe
INO27986,#FFC75F,Aerobe
INO29848,#FFC75F,Aerobe
INO29847,#FFC75F,Aerobe
INO31703,#FFC75F,Aerobe
INO33574,#FFC75F,Aerobe
INO35472,#FFC75F,Aerobe
INO27985,#FFC75F,Aerobe
INO26135,#FFC75F,Aerobe
INO27984,#FFC75F,Aerobe
INO18773,#FFC75F,Aerobe
INO17031,#FFC75F,Aerobe
INO18772,#FFC75F,Aerobe
INO20584,#FFC75F,Aerobe
INO7621,#FFC75F,Aerobe
INO8996,#FFC75F,Aerobe
INO10452,#FFC75F,Aerobe
INO11995,#FFC75F,Aerobe
INO11994,#D65DB1,Anaerobe
INO10451,#FFC75F,Aerobe
INO11993,#FFC75F,Aerobe
INO7620,#FFC75F,Aerobe
INO8995,#FFC75F,Aerobe
INO10450,#FFC75F,Aerobe
INO11992,#FFC75F,Aerobe
INO13625,#FFC75F,Aerobe
INO15307,#FFC75F,Aerobe
INO17030,#FFC75F,Aerobe
INO18771,#FFC75F,Aerobe
INO20583,#FFC75F,Aerobe
INO22396,#FFC75F,Aerobe
INO20582,#FFC75F,Aerobe
INO18770,#FFC75F,Aerobe
INO20581,#FFC75F,Aerobe
INO17029,#FFC75F,Aerobe
INO18769,#FFC75F,Aerobe
INO20580,#FFC75F,Aerobe
INO22395,#FFC75F,Aerobe
INO24271,#FFC75F,Aerobe
INO26134,#FFC75F,Aerobe
INO27983,#FFC75F,Aerobe
INO29846,#FFC75F,Aerobe
INO31702,#FFC75F,Aerobe
INO33573,#FFC75F,Aerobe
INO35471,#FFC75F,Aerobe
INO37413,#FFC75F,Aerobe
INO39359,#FFC75F,Aerobe
INO41360,#FFC75F,Aerobe
INO41359,#FFC75F,Aerobe
INO39358,#FFC75F,Aerobe
INO41358,#FFC75F,Aerobe
INO43406,#FFC75F,Aerobe
INO43405,#FFC75F,Aerobe
INO45483,#FFC75F,Aerobe
INO47618,#FFC75F,Aerobe
INO49778,#FFC75F,Aerobe
INO51978,#FFC75F,Aerobe
INO54158,#FFC75F,Aerobe
INO56353,#FFC75F,Aerobe
INO58422,#FFC75F,Aerobe
INO60377,#FFC75F,Aerobe
INO62218,#FFC75F,Aerobe
INO56352,#FFC75F,Aerobe
INO58421,#FFC75F,Aerobe
INO60376,#FFC75F,Aerobe
INO62217,#FFC75F,Aerobe
INO63956,#FFC75F,Aerobe
INO65570,#FFC75F,Aerobe
INO62216,#FFC75F,Aerobe
INO63955,#FFC75F,Aerobe
INO65569,#FFC75F,Aerobe
INO67098,#FFC75F,Aerobe
INO65568,#FFC75F,Aerobe
INO67097,#FFC75F,Aerobe
INO68528,#FFC75F,Aerobe
INO68527,#FFC75F,Aerobe
INO67096,#FFC75F,Aerobe
INO68526,#FFC75F,Aerobe
INO69894,#FFC75F,Aerobe
INO68525,#FFC75F,Aerobe
INO69893,#FFC75F,Aerobe
INO71090,#FFC75F,Aerobe
INO60375,#FFC75F,Aerobe
INO58420,#FFC75F,Aerobe
INO60374,#FFC75F,Aerobe
INO62215,#FFC75F,Aerobe
INO54157,#FFC75F,Aerobe
INO56351,#FFC75F,Aerobe
INO58419,#FFC75F,Aerobe
INO60373,#FFC75F,Aerobe
INO62214,#FFC75F,Aerobe
INO63954,#FFC75F,Aerobe
INO63953,#FFC75F,Aerobe
INO65567,#FFC75F,Aerobe
INO67095,#FFC75F,Aerobe
INO68524,#FFC75F,Aerobe
INO65566,#FFC75F,Aerobe
INO67094,#FFC75F,Aerobe
INO67093,#FFC75F,Aerobe
INO56350,#FFC75F,Aerobe
INO51977,#FFC75F,Aerobe
INO54156,#FFC75F,Aerobe
INO56349,#FFC75F,Aerobe
INO58418,#FFC75F,Aerobe
INO60372,#FFC75F,Aerobe
INO60371,#FFC75F,Aerobe
INO58417,#FFC75F,Aerobe
INO60370,#FFC75F,Aerobe
INO62213,#FFC75F,Aerobe
INO62212,#FFC75F,Aerobe
INO56348,#FFC75F,Aerobe
INO58416,#FFC75F,Aerobe
INO60369,#FFC75F,Aerobe
INO47617,#FFC75F,Aerobe
INO45482,#FFC75F,Aerobe
INO47616,#FFC75F,Aerobe
INO49777,#FFC75F,Aerobe
INO51976,#FFC75F,Aerobe
INO54155,#FFC75F,Aerobe
INO47615,#FFC75F,Aerobe
INO49776,#FFC75F,Aerobe
INO41357,#FFC75F,Aerobe
INO37412,#FFC75F,Aerobe
INO35470,#FFC75F,Aerobe
INO33572,#FFC75F,Aerobe
INO35469,#FFC75F,Aerobe
INO37411,#FFC75F,Aerobe
INO39357,#FFC75F,Aerobe
INO41356,#FFC75F,Aerobe
INO43404,#FFC75F,Aerobe
INO45481,#FFC75F,Aerobe
INO47614,#FFC75F,Aerobe
INO47613,#FFC75F,Aerobe
INO37410,#FFC75F,Aerobe
INO27982,#FFC75F,Aerobe
INO29845,#FFC75F,Aerobe
INO31701,#FFC75F,Aerobe
INO33571,#FFC75F,Aerobe
INO35468,#FFC75F,Aerobe
INO37409,#FFC75F,Aerobe
INO33570,#FFC75F,Aerobe
INO35467,#FFC75F,Aerobe
INO37408,#FFC75F,Aerobe
INO31700,#FFC75F,Aerobe
INO33569,#FFC75F,Aerobe
INO35466,#FFC75F,Aerobe
INO37407,#FFC75F,Aerobe
INO39356,#FFC75F,Aerobe
INO41355,#FFC75F,Aerobe
INO43403,#FFC75F,Aerobe
INO45480,#FFC75F,Aerobe
INO47612,#FFC75F,Aerobe
INO49775,#FFC75F,Aerobe
INO35465,#FFC75F,Aerobe
INO37406,#FFC75F,Aerobe
INO39355,#FFC75F,Aerobe
INO33568,#FFC75F,Aerobe
INO29844,#FFC75F,Aerobe
INO26133,#FFC75F,Aerobe
INO27981,#FFC75F,Aerobe
INO29843,#FFC75F,Aerobe
INO31699,#FFC75F,Aerobe
INO29842,#FFC75F,Aerobe
INO31698,#FFC75F,Aerobe
INO22394,#FFC75F,Aerobe
INO24270,#FFC75F,Aerobe
INO26132,#FFC75F,Aerobe
INO24269,#FFC75F,Aerobe
INO26131,#FFC75F,Aerobe
INO27980,#FFC75F,Aerobe
INO29841,#FFC75F,Aerobe
INO31697,#FFC75F,Aerobe
INO33567,#FFC75F,Aerobe
INO35464,#FFC75F,Aerobe
INO33566,#FFC75F,Aerobe
INO31696,#FFC75F,Aerobe
INO33565,#FFC75F,Aerobe
INO35463,#FFC75F,Aerobe
INO37405,#FFC75F,Aerobe
INO33564,#FFC75F,Aerobe
INO29840,#FFC75F,Aerobe
INO31695,#FFC75F,Aerobe
INO33563,#FFC75F,Aerobe
INO35462,#FFC75F,Aerobe
INO37404,#FFC75F,Aerobe
INO37403,#FFC75F,Aerobe
INO39354,#FFC75F,Aerobe
INO41354,#FFC75F,Aerobe
INO43402,#FFC75F,Aerobe
INO45479,#FFC75F,Aerobe
INO47611,#FFC75F,Aerobe
INO49774,#FFC75F,Aerobe
INO51975,#FFC75F,Aerobe
INO54154,#FFC75F,Aerobe
INO56347,#FFC75F,Aerobe
INO54153,#FFC75F,Aerobe
INO56346,#FFC75F,Aerobe
INO51974,#FFC75F,Aerobe
INO54152,#FFC75F,Aerobe
INO54151,#FFC75F,Aerobe
INO56345,#FFC75F,Aerobe
INO49773,#FFC75F,Aerobe
INO51973,#FFC75F,Aerobe
INO54150,#FFC75F,Aerobe
INO56344,#FFC75F,Aerobe
INO56343,#FFC75F,Aerobe
INO58415,#FFC75F,Aerobe
INO60368,#FFC75F,Aerobe
INO54149,#FFC75F,Aerobe
INO56342,#FFC75F,Aerobe
INO58414,#FFC75F,Aerobe
INO58413,#FFC75F,Aerobe
INO60367,#FFC75F,Aerobe
INO62211,#FFC75F,Aerobe
INO63952,#FFC75F,Aerobe
INO65565,#FFC75F,Aerobe
INO67092,#FFC75F,Aerobe
INO67091,#FFC75F,Aerobe
INO63951,#FFC75F,Aerobe
INO62210,#FFC75F,Aerobe
INO63950,#FFC75F,Aerobe
INO51972,#FFC75F,Aerobe
INO47610,#FFC75F,Aerobe
INO45478,#FFC75F,Aerobe
INO47609,#FFC75F,Aerobe
INO49772,#FFC75F,Aerobe
INO47608,#FFC75F,Aerobe
INO49771,#FFC75F,Aerobe
INO51971,#FFC75F,Aerobe
INO54148,#FFC75F,Aerobe
INO56341,#FFC75F,Aerobe
INO58412,#FFC75F,Aerobe
INO51970,#FFC75F,Aerobe
INO49770,#FFC75F,Aerobe
INO51969,#FFC75F,Aerobe
INO51968,#FFC75F,Aerobe
INO54147,#FFC75F,Aerobe
INO56340,#FFC75F,Aerobe
INO54146,#FFC75F,Aerobe
INO56339,#FFC75F,Aerobe
INO58411,#FFC75F,Aerobe
INO60366,#FFC75F,Aerobe
INO43401,#FFC75F,Aerobe
INO45477,#FFC75F,Aerobe
INO47607,#FFC75F,Aerobe
INO49769,#FFC75F,Aerobe
INO51967,#FFC75F,Aerobe
INO54145,#FFC75F,Aerobe
INO47606,#FFC75F,Aerobe
INO49768,#FFC75F,Aerobe
INO51966,#FFC75F,Aerobe
INO49767,#FFC75F,Aerobe
INO45476,#FFC75F,Aerobe
INO47605,#FFC75F,Aerobe
INO49766,#FFC75F,Aerobe
INO51965,#FFC75F,Aerobe
INO54144,#FFC75F,Aerobe
INO49765,#FFC75F,Aerobe
INO39353,#FFC75F,Aerobe
INO41353,#FFC75F,Aerobe
INO43400,#FFC75F,Aerobe
INO45475,#FFC75F,Aerobe
INO47604,#FFC75F,Aerobe
INO47603,#FFC75F,Aerobe
INO43399,#FFC75F,Aerobe
INO45474,#FFC75F,Aerobe
INO41352,#FFC75F,Aerobe
INO43398,#FFC75F,Aerobe
INO45473,#FFC75F,Aerobe
INO47602,#FFC75F,Aerobe
INO49764,#FFC75F,Aerobe
INO51964,#FFC75F,Aerobe
INO47601,#FFC75F,Aerobe
INO49763,#FFC75F,Aerobe
INO49762,#FFC75F,Aerobe
INO43397,#FFC75F,Aerobe
INO45472,#FFC75F,Aerobe
INO47600,#FFC75F,Aerobe
INO47599,#FFC75F,Aerobe
INO35461,#FFC75F,Aerobe
INO37402,#FFC75F,Aerobe
INO39352,#FFC75F,Aerobe
INO31694,#FFC75F,Aerobe
INO33562,#FFC75F,Aerobe
INO35460,#FFC75F,Aerobe
INO37401,#FFC75F,Aerobe
INO39351,#FFC75F,Aerobe
INO41351,#FFC75F,Aerobe
INO39350,#FFC75F,Aerobe
INO41350,#FFC75F,Aerobe
INO43396,#FFC75F,Aerobe
INO41349,#FFC75F,Aerobe
INO43395,#FFC75F,Aerobe
INO45471,#FFC75F,Aerobe
INO47598,#FFC75F,Aerobe
INO43394,#FFC75F,Aerobe
INO45470,#FFC75F,Aerobe
INO47597,#FFC75F,Aerobe
INO49761,#FFC75F,Aerobe
INO47596,#FFC75F,Aerobe
INO45469,#FFC75F,Aerobe
INO47595,#FFC75F,Aerobe
INO49760,#FFC75F,Aerobe
INO47594,#FFC75F,Aerobe
INO49759,#FFC75F,Aerobe
INO49758,#FFC75F,Aerobe
INO51963,#FFC75F,Aerobe
INO54143,#FFC75F,Aerobe
INO51962,#FFC75F,Aerobe
INO54142,#FFC75F,Aerobe
INO56338,#FFC75F,Aerobe
INO58410,#FFC75F,Aerobe
INO58409,#FFC75F,Aerobe
INO60365,#FFC75F,Aerobe
INO35459,#FFC75F,Aerobe
INO37400,#FFC75F,Aerobe
INO39349,#FFC75F,Aerobe
INO41348,#FFC75F,Aerobe
INO43393,#FFC75F,Aerobe
INO45468,#FFC75F,Aerobe
INO47593,#FFC75F,Aerobe
INO49757,#FFC75F,Aerobe
INO51961,#FFC75F,Aerobe
INO41347,#FFC75F,Aerobe
INO43392,#FFC75F,Aerobe
INO45467,#FFC75F,Aerobe
INO43391,#FFC75F,Aerobe
INO45466,#FFC75F,Aerobe
INO37399,#FFC75F,Aerobe
INO33561,#FFC75F,Aerobe
INO35458,#FFC75F,Aerobe
INO35457,#FFC75F,Aerobe
INO37398,#FFC75F,Aerobe
INO39348,#FFC75F,Aerobe
INO27979,#FFC75F,Aerobe
INO29839,#FFC75F,Aerobe
INO31693,#FFC75F,Aerobe
INO33560,#FFC75F,Aerobe
INO29838,#FFC75F,Aerobe
INO31692,#FFC75F,Aerobe
INO26130,#FFC75F,Aerobe
INO27978,#FFC75F,Aerobe
INO29837,#FFC75F,Aerobe
INO31691,#FFC75F,Aerobe
INO20579,#FFC75F,Aerobe
INO22393,#FFC75F,Aerobe
INO24268,#FFC75F,Aerobe
INO26129,#FFC75F,Aerobe
INO18768,#FFC75F,Aerobe
INO20578,#FFC75F,Aerobe
